PROPERTY,REP_FIRM,ADVERTISER_NAME,ADVERTISER_GUID,YEAR_NUMBER,MONTH_NUMBER,DEMOGRAPHIC,ORDER_TYPE,CASH_OR_TRADE,AGENCY_NAME,AGENCY_GUID,SALES_OFFICE_NAME,AE_CODE,SALES_PERSON,PARENT_PRODUCT_CODE_NAME,PRODUCT_CODE_NAME,DEV_TYPE,PROGRAM_TYPE,CALENDAR_TYPE,SHARE_OF_ORDER,ORDER_NUMBER,CORE_ADVERTISER_MID,CORE_ADVERTISER_TOP,NET_AMOUNT,GROSS_AMOUNT
KAJB,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039536,,,1370.2,1612
KAJB,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039536,,,1370.2,1612
KDCU,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039550,,,4274.65,5029
KDCU,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039550,,,4274.65,5029
KEVC,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2025,12,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039448,,,382.5,450
KEVC,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2025,12,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039448,,,382.5,450
KEVC,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2025,11,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039450,,,333.2,392
KEVC,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2025,11,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039450,,,333.2,392
KDJT,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2025,11,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039452,,,450.5,530
KDJT,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2025,11,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039452,,,450.5,530
KDJT,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2026,1,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039452,,,221,260
KDJT,UNIVISION - AFFILIATE,"Jack In The Box, Inc.",628a7f09-6943-4000-a809-5e36cb51c3e8,2026,1,Adults 25-54,Time Sale - General,C,"Carat USA, Inc.",4878365a-5e75-4b14-b1b5-61eedfdcab82,Holding Company - LAX,TKHER,Keith Herbers,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039452,,,221,260
KBNT,UNIVISION - AFFILIATE,California Lottery,188a0197-a967-40d2-8e63-d3e2b35c49bd,2025,12,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Gambling / Lottery,Lottery,,,BROADCAST,0,25039455,,,5265.75,6195
KBNT,UNIVISION - AFFILIATE,California Lottery,188a0197-a967-40d2-8e63-d3e2b35c49bd,2025,12,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Gambling / Lottery,Lottery,,,CALENDAR,0,25039455,,,5265.75,6195
KDJT,UNIVISION - AFFILIATE,California Lottery,188a0197-a967-40d2-8e63-d3e2b35c49bd,2025,12,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Gambling / Lottery,Lottery,,,BROADCAST,0,25039457,,,629.85,741
KDJT,UNIVISION - AFFILIATE,California Lottery,188a0197-a967-40d2-8e63-d3e2b35c49bd,2025,12,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Gambling / Lottery,Lottery,,,CALENDAR,0,25039457,,,629.85,741
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,BROADCAST,0,25039466,,,85,100
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,CALENDAR,0,25039466,,,85,100
KTFD,UNIVISION - AFFILIATE,Rocky Mountain Honda Dealers,a38333c5-fe98-47f3-98e2-5e29a8360886,2025,11,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,BROADCAST,0,25039468,,,1037,1220
KTFD,UNIVISION - AFFILIATE,Rocky Mountain Honda Dealers,a38333c5-fe98-47f3-98e2-5e29a8360886,2025,11,Adults 25-54,Time Sale - General,C,"Horizon Media, Inc.",135dfc6f-725e-4ee4-9f58-ab23f7e3462f,Holding Company - LAX,RKAGR,Karen Graves,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Domestic,,,CALENDAR,0,25039468,,,1037,1220
KBNT,UNIVISION - AFFILIATE,Soft Touch Dental Group,0579016a-7e5d-4b7f-a161-b3517b435438,2026,1,Adults 35+,Time Sale - General,C,Soft Touch Dental Group,5dbe2011-3c93-42cd-a585-a3bc8a3f0c50,MM - National LAX,RDWIT,Dayna Wittman,Health Care,General Dentistry,,,BROADCAST,0,25039470,,,7573.5,8910
KBNT,UNIVISION - AFFILIATE,Soft Touch Dental Group,0579016a-7e5d-4b7f-a161-b3517b435438,2026,1,Adults 35+,Time Sale - General,C,Soft Touch Dental Group,5dbe2011-3c93-42cd-a585-a3bc8a3f0c50,MM - National LAX,RDWIT,Dayna Wittman,Health Care,General Dentistry,,,CALENDAR,0,25039470,,,7573.5,8910
KVER,UNIVISION - AFFILIATE,"Circle K Stores, Inc.",dca64360-d7b8-4cf5-a92d-0399e9cfc15f,2025,11,Adults 18+,Time Sale - General,C,"KEF Media Associates, Inc.",817464b4-6dec-4b8b-86ec-5bde7c601078,MM - National ATL,RZDIN,Zaira DiNatale,Retail,Supermarket/Grocery/Convenience Stores,,,BROADCAST,0,25039475,,,586.5,690
KVER,UNIVISION - AFFILIATE,"Circle K Stores, Inc.",dca64360-d7b8-4cf5-a92d-0399e9cfc15f,2025,11,Adults 18+,Time Sale - General,C,"KEF Media Associates, Inc.",817464b4-6dec-4b8b-86ec-5bde7c601078,MM - National ATL,RZDIN,Zaira DiNatale,Retail,Supermarket/Grocery/Convenience Stores,,,CALENDAR,0,25039475,,,586.5,690
KVER,UNIVISION - AFFILIATE,Kaiser Permanente Health Plan,6b8b5a8b-a1b2-4b92-94eb-b5f07832e81d,2025,11,Adults 25-54,Time Sale - General,C,"Hearts & Science, LLC",915369bb-df2a-4c46-a0fc-b309b575cbeb,Holding Company - LAX,TCJOU,Christine Joubert,Health Care,Insurance - Medical,,,BROADCAST,0,25039477,,,-1092.86,-1285.71
KVER,UNIVISION - AFFILIATE,Kaiser Permanente Health Plan,6b8b5a8b-a1b2-4b92-94eb-b5f07832e81d,2025,11,Adults 25-54,Time Sale - General,C,"Hearts & Science, LLC",915369bb-df2a-4c46-a0fc-b309b575cbeb,Holding Company - LAX,TCJOU,Christine Joubert,Health Care,Insurance - Medical,,,CALENDAR,0,25039477,,,-1092.86,-1285.71
KVER,UNIVISION - AFFILIATE,Kaiser Permanente Health Plan,6b8b5a8b-a1b2-4b92-94eb-b5f07832e81d,2025,11,Adults 25-54,Time Sale - General,C,"Hearts & Science, LLC",915369bb-df2a-4c46-a0fc-b309b575cbeb,Holding Company - LAX,TCJOU,Christine Joubert,Health Care,Insurance - Medical,,,BROADCAST,0,25039477,,,1398.86,1645.71
KVER,UNIVISION - AFFILIATE,Kaiser Permanente Health Plan,6b8b5a8b-a1b2-4b92-94eb-b5f07832e81d,2025,11,Adults 25-54,Time Sale - General,C,"Hearts & Science, LLC",915369bb-df2a-4c46-a0fc-b309b575cbeb,Holding Company - LAX,TCJOU,Christine Joubert,Health Care,Insurance - Medical,,,CALENDAR,0,25039477,,,1398.86,1645.71
KSMS,UNIVISION - AFFILIATE,California Secretary of State,92a98d0f-23cd-4bd0-a0f7-b3235cc0fae2,2025,11,,Time Sale - General,C,Runyon Saltzman & Einhorn,b5665071-449d-46d7-b98c-6befb124fcb1,MM - National SFO,TALON,Trey Alonso,Class1,Public Service; Government Spons,,,BROADCAST,0,25039494,,,4696.25,5525
KSMS,UNIVISION - AFFILIATE,California Secretary of State,92a98d0f-23cd-4bd0-a0f7-b3235cc0fae2,2025,11,,Time Sale - General,C,Runyon Saltzman & Einhorn,b5665071-449d-46d7-b98c-6befb124fcb1,MM - National SFO,TALON,Trey Alonso,Class1,Public Service; Government Spons,,,CALENDAR,0,25039494,,,4696.25,5525
WLII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,BROADCAST,0,25039503,,,233.75,275
WLII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,CALENDAR,0,25039503,,,233.75,275
WUTF,UNIVISION - AFFILIATE,National Grid USA,b1a2a0ac-f4ab-41d6-af99-460e3bc221e4,2025,11,Persons 25-54,Time Sale - General,C,ProVantageX,6aac92ef-5a2d-47e1-bfb5-e8a7b7015b39,Holding Company - NYC,THGRE,Holden Greiner,Utilities,Utility Companies,,,BROADCAST,0,25039508,,,2426.26,2854.43
WUTF,UNIVISION - AFFILIATE,National Grid USA,b1a2a0ac-f4ab-41d6-af99-460e3bc221e4,2025,11,Persons 25-54,Time Sale - General,C,ProVantageX,6aac92ef-5a2d-47e1-bfb5-e8a7b7015b39,Holding Company - NYC,THGRE,Holden Greiner,Utilities,Utility Companies,,,CALENDAR,0,25039508,,,2426.26,2854.43
WUTF,UNIVISION - AFFILIATE,National Grid USA,b1a2a0ac-f4ab-41d6-af99-460e3bc221e4,2025,11,Persons 25-54,Time Sale - General,C,ProVantageX,6aac92ef-5a2d-47e1-bfb5-e8a7b7015b39,Holding Company - NYC,TJCEJ,Jonathan Ceja,Utilities,Utility Companies,,,BROADCAST,0,25039508,,,501.99,590.57
WUTF,UNIVISION - AFFILIATE,National Grid USA,b1a2a0ac-f4ab-41d6-af99-460e3bc221e4,2025,11,Persons 25-54,Time Sale - General,C,ProVantageX,6aac92ef-5a2d-47e1-bfb5-e8a7b7015b39,Holding Company - NYC,TJCEJ,Jonathan Ceja,Utilities,Utility Companies,,,CALENDAR,0,25039508,,,501.99,590.57
KLUZ,UNIVISION - AFFILIATE,"United HealthCare Services, Inc.",eaed066b-adaf-49d8-9d87-cc1a8370a00a,2025,11,Households,Time Sale - General,C,"DS Simon Productions, Inc.",7d26e7e7-c913-4e94-b714-a4578324b7cb,MM - National NYC,JHOLG,Jessie Holguin,Health Care,Insurance - Medical,,,BROADCAST,0,25039510,,,255,300
KLUZ,UNIVISION - AFFILIATE,"United HealthCare Services, Inc.",eaed066b-adaf-49d8-9d87-cc1a8370a00a,2025,11,Households,Time Sale - General,C,"DS Simon Productions, Inc.",7d26e7e7-c913-4e94-b714-a4578324b7cb,MM - National NYC,JHOLG,Jessie Holguin,Health Care,Insurance - Medical,,,CALENDAR,0,25039510,,,255,300
KBNT,UNIVISION - AFFILIATE,McDonald's Operators' Assoc. of Southern CA,d36e38c9-6067-4f91-b013-2dd665cca87e,2025,12,Adults 25-54,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,RDWIT,Dayna Wittman,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039513,,,20150.95,23707
KBNT,UNIVISION - AFFILIATE,McDonald's Operators' Assoc. of Southern CA,d36e38c9-6067-4f91-b013-2dd665cca87e,2025,12,Adults 25-54,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,RDWIT,Dayna Wittman,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039513,,,20150.95,23707
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,BROADCAST,0,25039517,,,85,100
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,CALENDAR,0,25039517,,,85,100
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,BROADCAST,0,25039519,,,85,100
ELII,UNIVISION - AFFILIATE,"NDR Direct, LLC",46a84d3c-7264-4635-9e3c-56ce681fbdd2,2025,11,Adults 21-49,Time Sale - General,C,"NDR Direct, LLC",9be88735-83c6-4228-b919-6c970593d424,MM - National MIA,TRDAR,Rossana Dartayet,Media & Entertainment,Advertising & Public Relations Agencies,,,CALENDAR,0,25039519,,,85,100
KVER,UNIVISION - AFFILIATE,Southern California Toyota Dealers,2d215f6e-3efa-410a-8ebd-c15a82e4ad74,2025,12,Adults 35+,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,TASAN,Ana F. Santana,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25039529,,,2550,3000
KVER,UNIVISION - AFFILIATE,Southern California Toyota Dealers,2d215f6e-3efa-410a-8ebd-c15a82e4ad74,2025,12,Adults 35+,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,TASAN,Ana F. Santana,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25039529,,,2550,3000
WUVF,UNIVISION - AFFILIATE,"United HealthCare Services, Inc.",eaed066b-adaf-49d8-9d87-cc1a8370a00a,2025,12,Households,Time Sale - General,C,Hispanic Group Corp.,5c25be0a-4eff-4e4d-a6c7-9bec75c9ee6e,MM - National MIA,DGONL,Denise Gonzalez,Health Care,Insurance - Medical,,,BROADCAST,0,25039531,,,1870,2200
WUVF,UNIVISION - AFFILIATE,"United HealthCare Services, Inc.",eaed066b-adaf-49d8-9d87-cc1a8370a00a,2025,12,Households,Time Sale - General,C,Hispanic Group Corp.,5c25be0a-4eff-4e4d-a6c7-9bec75c9ee6e,MM - National MIA,DGONL,Denise Gonzalez,Health Care,Insurance - Medical,,,CALENDAR,0,25039531,,,1870,2200
KANG,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039538,,,30.6,36
KANG,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039538,,,30.6,36
KPMR,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039540,,,1421.2,1672
KPMR,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039540,,,1421.2,1672
KSMS,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039547,,,9214,10840
KSMS,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039547,,,9214,10840
KVER,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039549,,,10905.5,12830
KVER,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039549,,,10905.5,12830
KTFV,UNIVISION - AFFILIATE,"TMX Finance, LLC",d8240f01-a21d-4e36-837f-efe5b9bd97ad,2025,11,Adults 35-54,Time Sale - General,C,"CCFI, LLC",117ac21b-0d84-4d2f-9831-004fdc32f5fb,MM - National ATL,TSNEW,Stephen Newton,Financial,Banks & Financial & Mortgage Services,,,BROADCAST,0,25039553,,,850,1000
KTFV,UNIVISION - AFFILIATE,"TMX Finance, LLC",d8240f01-a21d-4e36-837f-efe5b9bd97ad,2025,11,Adults 35-54,Time Sale - General,C,"CCFI, LLC",117ac21b-0d84-4d2f-9831-004fdc32f5fb,MM - National ATL,TSNEW,Stephen Newton,Financial,Banks & Financial & Mortgage Services,,,CALENDAR,0,25039553,,,850,1000
KUNU,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039556,,,4957.2,5832
KUNU,UNIVISION - AFFILIATE,OPNAD - Operator's National Advertising Fund,db2f86c1-346c-43c8-a972-d72f05f0298f,2025,12,Adults 18-49,Time Sale - General,C,"Starcom Worldwide, Inc.",af44a71e-b10f-48ea-89c0-438766432673,Holding Company - CHI,TMARB,Maria Arboleda,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039556,,,4957.2,5832
KBNT,UNIVISION - AFFILIATE,San Diego Honda Dealers Association,34474044-5fad-4ad7-835a-457a4e921b8e,2025,11,Adults 25-54,Time Sale - General,C,"Omni Automotive, Inc.",11e187be-b563-49ac-8c43-95bd59880475,MM - National MIA,RWKAM,Wendy Kamilar,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25039558,,,10183,11980
KBNT,UNIVISION - AFFILIATE,San Diego Honda Dealers Association,34474044-5fad-4ad7-835a-457a4e921b8e,2025,11,Adults 25-54,Time Sale - General,C,"Omni Automotive, Inc.",11e187be-b563-49ac-8c43-95bd59880475,MM - National MIA,RWKAM,Wendy Kamilar,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25039558,,,10183,11980
KELV,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,12,Adults 18-49,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039563,,,2261,2660
KELV,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,12,Adults 18-49,Time Sale - General,C,"Active Media Svcs., Inc. DBA Active International",e5727c82-e27c-4954-be36-7c2bf9d59d4d,Holding Company - NYC,TJCEJ,Jonathan Ceja,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039563,,,2261,2660
KVOS,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,12,Households,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,TASAN,Ana F. Santana,Restaurants - Quick Serve,Fast Food,,,BROADCAST,0,25039565,,,8092,9520
KVOS,UNIVISION - AFFILIATE,McDonald's Corporation,1e003ab6-9562-4b44-9123-93e304f24855,2025,12,Households,Time Sale - General,C,"Ad Americas, LLC",00000000-0000-0000-0000-000000000000,MM - National LAX,TASAN,Ana F. Santana,Restaurants - Quick Serve,Fast Food,,,CALENDAR,0,25039565,,,8092,9520
KVYE,UNIVISION - AFFILIATE,Toyota Dealer Association,d0c7c00b-fad9-425a-849f-870ec0b9dd11,2026,1,Adults 35-64,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,BROADCAST,0,25039569,,,5299.75,6235
KVYE,UNIVISION - AFFILIATE,Toyota Dealer Association,d0c7c00b-fad9-425a-849f-870ec0b9dd11,2026,1,Adults 35-64,Time Sale - General,C,Zenith Media,c9f31bfc-47f4-4a24-86b7-afef61fa2a3b,Holding Company - LAX,TKHER,Keith Herbers,Automotive - Manufacturers and Dealers,Auto Dealers Assoc Foreign,,,CALENDAR,0,25039569,,,5299.75,6235
KNVO,UNIVISION - AFFILIATE,"Rooms To Go, Inc.",fc61e70e-616f-4e4c-848c-43930a24cc70,2025,12,Working Women 25-54,Time Sale - General,C,"Rooms To Go, Inc.",55a5dba2-8914-4d79-a509-1826e87453af,MM - National MIA,TRDAR,Rossana Dartayet,Retail,Furniture & Bedding,,,BROADCAST,0,25039572,,,1343,1580
KNVO,UNIVISION - AFFILIATE,"Rooms To Go, Inc.",fc61e70e-616f-4e4c-848c-43930a24cc70,2025,12,Working Women 25-54,Time Sale - General,C,"Rooms To Go, Inc.",55a5dba2-8914-4d79-a509-1826e87453af,MM - National MIA,TRDAR,Rossana Dartayet,Retail,Furniture & Bedding,,,CALENDAR,0,25039572,,,1343,1580
KORO,UNIVISION - AFFILIATE,"Rooms To Go, Inc.",fc61e70e-616f-4e4c-848c-43930a24cc70,2025,12,Women 25-54,Time Sale - General,C,"Rooms To Go, Inc.",55a5dba2-8914-4d79-a509-1826e87453af,MM - National MIA,TRDAR,Rossana Dartayet,Retail,Furniture & Bedding,,,BROADCAST,0,25039574,,,701.25,825
